,Duration,Total_Stops,Price,Day,month,Month_num,Week_day,Week_num,Dep_hour,Dep_min,Arr_hour,Arr_min,duration_hour,duration_min,Dep_type,Arr_type,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Date_categ_Second Half
7509,175,0,7229.0,5,9,9,4,35,11,10,14,5,12,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7510,175,0,6860.0,3,3,3,3,8,7,10,10,5,8,40,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7511,660,1,10407.0,27,5,5,1,21,8,0,19,0,38,35,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7512,835,1,13797.0,24,6,6,1,25,7,5,21,0,21,25,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7513,165,0,6961.0,24,6,6,1,25,6,10,8,55,12,15,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7514,395,1,10624.0,5,9,9,4,35,17,0,23,35,12,40,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7515,970,2,14300.0,15,6,6,2,23,12,15,4,25,8,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7516,140,0,5418.0,24,3,3,3,11,17,45,20,5,10,30,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
7517,1375,2,15129.0,18,5,5,2,19,5,30,4,25,26,20,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7518,135,0,3543.0,18,6,6,5,24,8,20,10,35,13,25,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
7519,90,0,1965.0,21,6,6,0,24,13,15,14,45,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
7520,170,0,4282.0,5,6,6,6,22,4,55,7,45,9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7521,1620,2,14508.0,5,6,6,6,22,7,0,10,0,8,55,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7522,220,1,5162.0,5,12,12,4,48,6,50,10,30,2,50,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7523,1425,1,10262.0,6,12,12,0,48,19,15,19,0,13,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7524,765,1,15237.0,3,9,9,5,35,7,0,19,45,24,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7525,440,1,12524.0,6,1,1,3,0,11,40,19,0,34,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7526,1495,1,10844.0,18,5,5,2,19,18,55,19,50,15,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7527,1510,1,5092.0,21,3,3,4,11,11,50,13,0,23,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7528,600,1,8309.0,18,5,5,2,19,9,15,19,15,25,45,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7529,355,1,4106.0,4,9,9,6,35,7,25,13,20,10,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7530,1520,1,14151.0,6,9,9,0,35,9,35,10,55,10,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7531,620,1,5177.0,4,6,6,5,22,2,15,12,35,4,35,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7532,400,1,10844.0,21,5,5,5,20,14,5,20,45,2,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7533,180,0,4823.0,18,5,5,2,19,16,55,19,55,27,35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7534,1530,1,10262.0,6,9,9,0,35,17,30,19,0,2,50,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7535,1380,2,13381.0,21,5,5,5,20,20,15,19,15,1,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7536,145,0,4332.0,5,1,1,2,0,11,35,14,0,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7537,760,1,26890.0,3,1,1,4,0,5,45,18,25,8,55,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7538,1245,2,12803.0,15,5,5,6,19,10,55,7,40,6,55,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7539,1575,1,8529.0,6,12,12,0,48,14,5,16,20,12,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7540,145,0,3873.0,4,3,3,1,9,9,0,11,25,6,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7541,475,1,10844.0,6,6,6,4,22,8,25,16,20,16,25,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7542,180,0,6144.0,5,3,3,5,9,19,50,22,50,5,15,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7543,175,0,7229.0,5,1,1,2,0,11,10,14,5,13,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7544,705,1,12767.0,21,3,3,4,11,7,5,18,50,13,20,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7545,175,0,7229.0,5,6,6,6,22,15,15,18,10,2,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7546,470,1,7354.0,6,12,12,0,48,11,25,19,15,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7547,90,0,4049.0,21,5,5,5,20,9,10,10,40,25,55,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7548,840,1,13377.0,27,5,5,1,21,11,30,1,30,23,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7549,170,0,6144.0,15,3,3,0,10,10,10,13,0,7,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7550,795,1,8266.0,15,5,5,6,19,6,0,19,15,23,20,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7551,1580,2,10975.0,15,5,5,6,19,7,5,9,25,26,55,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7552,720,1,12192.0,15,6,6,2,23,7,0,19,0,8,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7553,2245,2,12273.0,27,3,3,6,12,6,20,19,45,12,45,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7554,640,1,26890.0,3,1,1,4,0,14,5,0,45,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7555,575,1,15136.0,3,6,6,1,22,16,0,1,35,2,15,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7556,330,1,10262.0,6,9,9,0,35,7,5,12,35,10,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7557,1530,1,10262.0,6,3,3,6,9,17,30,19,0,8,45,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7558,90,0,2228.0,24,3,3,3,11,15,50,17,20,7,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7559,140,0,3597.0,27,6,6,4,25,19,35,21,55,5,55,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7560,155,0,3841.0,15,5,5,6,19,6,55,9,30,4,30,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7561,425,1,9899.0,6,12,12,0,48,16,30,23,35,2,20,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7562,555,1,13587.0,6,9,9,0,35,2,15,11,30,11,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7563,150,0,4409.0,6,9,9,0,35,19,55,22,25,9,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7564,90,0,2227.0,5,6,6,6,22,21,20,22,50,3,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7565,80,0,4937.0,3,3,3,3,8,6,20,7,40,2,50,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7566,345,1,9319.0,24,3,3,3,11,5,35,11,20,2,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7567,505,1,14151.0,5,12,12,4,48,9,35,18,0,2,50,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7568,360,1,14714.0,6,9,9,0,35,13,0,19,0,2,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7569,180,0,7229.0,5,3,3,5,9,17,45,20,45,27,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7570,140,0,11982.0,5,3,3,5,9,17,45,20,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7571,175,0,4990.0,4,12,12,6,48,18,25,21,20,14,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7572,505,1,9103.0,21,5,5,5,20,10,35,19,0,12,20,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7573,155,0,6300.0,3,12,12,5,48,9,30,12,5,9,35,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7574,425,2,14441.0,24,6,6,1,25,5,30,12,35,2,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7575,545,1,8366.0,6,12,12,0,48,9,25,18,30,1,25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7576,380,1,7317.0,18,5,5,2,19,15,45,22,5,2,35,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7577,175,0,3898.0,24,3,3,3,11,7,45,10,40,23,40,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7578,1210,1,14714.0,6,1,1,3,0,22,50,19,0,28,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7579,145,0,3841.0,18,6,6,5,24,9,0,11,25,2,50,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7580,615,1,15373.0,5,1,1,2,0,9,0,19,15,16,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7581,1610,2,11222.0,5,9,9,4,35,8,20,11,10,3,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7582,860,1,7155.0,24,6,6,1,25,4,55,19,15,20,10,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7583,620,1,15200.0,3,9,9,5,35,15,15,1,35,12,35,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7584,780,1,7832.0,21,3,3,4,11,18,40,7,40,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7585,300,1,6593.0,6,3,3,6,9,16,0,21,0,11,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7586,1650,3,13007.0,5,6,6,6,22,7,0,10,30,16,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7587,535,1,15400.0,3,6,6,1,22,9,55,18,50,22,30,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7588,1440,1,6528.0,6,9,9,0,35,14,35,14,35,24,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7590,965,1,6162.0,24,4,4,6,16,4,55,21,0,12,15,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7591,1135,1,17261.0,3,6,6,1,22,14,5,9,0,14,20,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7592,1695,1,7064.0,4,1,1,0,0,16,30,20,45,22,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7593,1490,2,13882.0,6,9,9,0,35,11,45,12,35,22,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7594,190,0,6216.0,6,3,3,6,9,14,40,17,50,14,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7595,440,2,19644.0,18,5,5,2,19,11,40,19,0,15,45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7596,175,0,4544.0,5,9,9,4,35,15,15,18,10,2,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7597,145,0,3384.0,27,3,3,6,12,14,40,17,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7598,150,0,4804.0,6,6,6,4,22,15,15,17,45,14,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7599,1435,1,10031.0,24,3,3,3,11,19,45,19,40,24,50,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7600,665,1,8586.0,5,12,12,4,48,21,10,8,15,2,50,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7601,375,1,7832.0,21,3,3,4,11,7,0,13,15,5,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7602,965,1,10027.0,24,5,5,0,20,17,0,9,5,4,50,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7603,85,0,2754.0,18,3,3,1,11,12,0,13,25,13,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7604,1225,1,12767.0,21,3,3,4,11,8,0,4,25,12,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7605,455,1,8777.0,5,9,9,4,35,16,40,0,15,2,30,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7606,310,1,7870.0,24,6,6,1,25,14,25,19,35,7,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7607,1390,2,9416.0,6,12,12,0,48,12,0,11,10,10,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7608,90,0,2175.0,5,6,6,6,22,22,45,0,15,5,15,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7609,765,1,9646.0,24,6,6,1,25,9,45,22,30,11,25,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7610,520,1,13731.0,24,5,5,0,20,20,0,4,40,9,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7612,2315,2,10783.0,18,3,3,1,11,8,50,23,25,26,15,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7613,1285,1,11467.0,5,1,1,2,0,17,0,14,25,8,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7614,735,1,8879.0,6,3,3,6,9,7,0,19,15,2,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7615,760,1,6795.0,6,6,6,4,22,12,50,1,30,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7616,480,1,14871.0,3,3,3,3,8,7,30,15,30,2,30,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7617,630,2,34503.0,3,3,3,3,8,15,5,1,35,2,35,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7618,1580,2,10975.0,15,6,6,2,23,7,5,9,25,2,35,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7619,805,2,15170.0,24,5,5,0,20,9,50,23,15,2,15,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7620,1440,1,7001.0,5,1,1,2,0,14,35,14,35,12,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7621,545,1,8576.0,18,5,5,2,19,9,25,18,30,13,30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7622,535,2,15129.0,5,9,9,4,35,19,30,4,25,2,40,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7623,170,0,4823.0,4,9,9,6,35,8,30,11,20,7,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7624,800,1,10844.0,21,5,5,5,20,6,30,19,50,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7625,1440,1,8085.0,6,9,9,0,35,20,20,20,20,5,40,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7626,2045,2,20747.0,3,3,3,3,8,18,20,4,25,2,25,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7627,925,1,10203.0,5,6,6,6,22,17,30,8,55,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7628,1395,1,12898.0,21,5,5,5,20,19,45,19,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7629,1545,1,13941.0,5,12,12,4,48,6,30,8,15,2,35,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7630,625,1,7503.0,18,5,5,2,19,10,35,21,0,9,15,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7631,600,1,14714.0,6,1,1,3,0,9,0,19,0,2,55,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7632,275,1,5054.0,24,6,6,1,25,7,35,12,10,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7633,175,0,8722.0,15,3,3,0,10,20,55,23,50,4,30,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7634,1655,1,8586.0,5,6,6,6,22,6,30,10,5,17,35,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7635,170,0,5228.0,6,9,9,0,35,21,5,23,55,13,15,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7636,90,0,3100.0,5,9,9,4,35,13,55,15,25,24,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7637,195,0,6541.0,6,1,1,3,0,5,35,8,50,7,15,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7638,535,1,8266.0,21,5,5,5,20,10,20,19,15,2,30,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7639,415,1,6628.0,6,3,3,6,9,18,35,1,30,2,50,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7640,730,1,9663.0,21,5,5,5,20,16,30,4,40,11,30,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7641,365,1,9899.0,6,12,12,0,48,16,30,22,35,2,55,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7642,985,2,6223.0,27,3,3,6,12,4,55,21,20,12,25,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7643,315,1,5380.0,6,9,9,0,35,15,15,20,30,2,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7644,810,1,7740.0,6,6,6,4,22,7,30,21,0,14,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7645,800,1,9899.0,6,12,12,0,48,6,30,19,50,30,30,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7646,175,0,5198.0,18,5,5,2,19,11,10,14,5,21,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7648,1200,1,14388.0,18,5,5,2,19,14,5,10,5,19,30,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7649,1555,1,8137.0,5,6,6,6,22,7,10,9,5,7,15,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7650,1380,2,13591.0,5,9,9,4,35,20,15,19,15,8,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7651,435,1,8479.0,5,12,12,4,48,11,35,18,50,2,55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7652,1400,1,10844.0,15,5,5,6,19,18,55,18,15,13,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7653,1615,1,10203.0,6,12,12,0,48,17,30,20,25,1,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7654,490,1,6938.0,6,12,12,0,48,14,20,22,30,24,15,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7655,765,1,9646.0,15,6,6,2,23,9,45,22,30,10,20,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7656,300,1,6593.0,6,1,1,3,0,16,0,21,0,20,55,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7657,135,0,9125.0,3,1,1,4,0,7,5,9,20,5,15,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7658,615,1,7670.0,15,5,5,6,19,15,15,1,30,1,30,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7659,525,2,15894.0,6,6,6,4,22,14,30,23,15,2,50,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7660,435,1,5608.0,15,5,5,6,19,10,20,17,35,9,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7661,355,1,5842.0,21,5,5,5,20,7,25,13,20,13,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7662,270,1,4466.0,27,3,3,6,12,8,45,13,15,2,45,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7663,140,0,3597.0,24,6,6,1,25,13,15,15,35,14,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7664,680,1,13555.0,18,3,3,1,11,11,40,23,0,2,50,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7665,555,1,10979.0,6,3,3,6,9,10,0,19,15,21,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7667,180,0,5674.0,21,3,3,4,11,14,10,17,10,2,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7668,170,0,5613.0,27,4,4,2,16,9,45,12,35,6,55,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7669,140,0,5725.0,24,3,3,3,11,22,20,0,40,6,35,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7670,170,0,10067.0,3,9,9,5,35,16,55,19,45,2,50,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7671,170,0,4885.0,4,12,12,6,48,9,30,12,20,5,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7672,1640,1,7690.0,6,9,9,0,35,6,5,9,25,13,20,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7673,305,1,8258.0,3,3,3,3,8,20,30,1,35,9,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7674,840,1,7408.0,6,12,12,0,48,7,0,21,0,10,15,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7675,740,1,10844.0,24,5,5,0,20,8,25,20,45,13,20,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7677,575,1,5894.0,24,6,6,1,25,11,25,21,0,2,45,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7678,155,0,4435.0,3,12,12,5,48,20,45,23,20,13,45,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7679,85,0,4050.0,21,5,5,5,20,2,55,4,20,9,20,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7680,155,0,4174.0,15,4,4,1,15,22,15,0,50,2,20,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7681,1420,1,5957.0,27,3,3,6,12,9,45,9,25,2,40,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7682,1685,1,12692.0,6,9,9,0,35,17,0,21,5,8,55,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7683,170,0,7303.0,24,3,3,3,11,16,55,19,45,2,50,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7684,965,1,6117.0,5,1,1,2,0,19,0,11,5,2,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7685,195,0,6015.0,5,12,12,4,48,5,35,8,50,2,55,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7686,1210,2,11642.0,6,9,9,0,35,9,25,5,35,24,30,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7687,755,1,7564.0,18,5,5,2,19,6,40,19,15,23,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7688,180,0,4823.0,24,4,4,6,16,16,55,19,55,9,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
